protocol,horizon,scaling,sim_seed,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
random_split,20,train_only,0,4,0.7584442169907881,0.8039336201598033,0.3633572159672467,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,5,0.6141248720573184,0.6261012087686949,0.3766632548618219,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,5,0.7482088024564995,0.7768899815611555,0.3766632548618219,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,6,0.6427840327533265,0.677320221266134,0.37563971340839303,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,6,0.7676560900716479,0.8084408932595779,0.37563971340839303,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,7,0.7082906857727738,0.7449293177627535,0.4002047082906858,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,7,0.7226202661207779,0.7695144437615242,0.4002047082906858,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,8,0.5496417604912999,0.5720139315713993,0.40122824974411464,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,8,0.7175025588536336,0.7475927064126203,0.40122824974411464,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,9,0.586489252814739,0.6242573243187871,0.39508700102354144,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,9,0.6960081883316275,0.717680803114116,0.39508700102354144,0.38270846138086456,1.0,3904,977
chronological,5,global_max,1,0,0.5061224489795918,0.5747549019607843,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,0,0.49489795918367346,0.6029411764705882,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,1,0.5357142857142857,0.5473856209150327,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,1,0.5112244897959184,0.5694444444444444,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,2,0.5346938775510204,0.5459558823529411,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,2,0.4846938775510204,0.6078431372549019,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,3,0.4142857142857143,0.5522875816993464,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,3,0.42857142857142855,0.5465686274509803,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,4,0.5275510204081633,0.5535130718954249,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,4,0.49081632653061225,0.5727124183006536,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,5,0.49489795918367346,0.5600490196078431,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,5,0.4561224489795918,0.5935457516339869,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,6,0.4959183673469388,0.5543300653594772,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,6,0.4775510204081633,0.6264297385620915,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,7,0.42959183673469387,0.5279820261437909,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,7,0.4642857142857143,0.6243872549019608,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,8,0.5091836734693878,0.5727124183006536,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,8,0.4642857142857143,0.6211192810457516,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,global_max,1,9,0.5326530612244897,0.5475898692810458,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,5,train_only,1,9,0.46530612244897956,0.6096813725490197,0.5336734693877551,0.5449346405228758,0.10612244897959183,3916,980
chronological,10,global_max,1,0,0.35444330949948927,0.4960130852586383,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,0,0.3472931562819203,0.6618278470660397,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,1,0.36670071501532175,0.618074013494173,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,1,0.2941777323799796,0.6072377836843181,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,global_max,1,2,0.33299284984678246,0.6004906971989368,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
chronological,10,train_only,1,2,0.3585291113381001,0.6430177877734614,0.37589376915219613,0.3931711306481292,0.11133810010214505,3912,979
