protocol,horizon,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
purged_embargoed,20,1,0.3343782654127482,0.704158983814792,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,2,0.32497387669801464,0.6146281499692686,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,3,0.26750261233019856,0.39479614833026017,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,4,0.29258098223615464,0.5683261626715836,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,5,0.34273772204806685,0.6695349313665232,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,6,0.27063740856844304,0.6644130301167793,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,7,0.39707419017763845,0.6740422044662979,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,8,0.3730407523510972,0.6562179881171891,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,9,0.38557993730407525,0.6719934439664004,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,10,0.26854754440961337,0.5806187256709691,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,11,0.322884012539185,0.6795738578160213,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,12,0.31452455590386624,0.6631837738168408,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,13,0.28213166144200624,0.6408522843679574,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,14,0.33124346917450365,0.6883835279655808,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,15,0.38140020898641586,0.6148330260192584,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,16,0.2988505747126437,0.650481458717476,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,17,0.3239289446185998,0.6584716246670764,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,18,0.3207941483803553,0.6650276582667486,0.4012539184952978,0.40053267772997336,0.0,3785,957
purged_embargoed,20,19,0.3991640543364681,0.5558287236222086,0.4012539184952978,0.40053267772997336,0.0,3785,957
